Property Type,Property Use,Land Use,Beds,Baths,Rooms Count,Units Count,Stories,Building Size (sqft),Lot Size (sqft),Year Built,Years Owned,Pool,Pool Area,Garage,Basement,Deck,Deck Area,Patio,Patio Area,Air Conditioning,Roof Construction,Roof Material,Estimated Value,Assessed Value,Assessed Land Value,Assessed Improvement Value,Price Per Sqft,Last Sale Date,Last Sale Amount,Last Sale Arms Length,Prior Sale Amount,Recording Date,Document Type,Last Update Date,Cash Buyer,Investor Buyer,Flood Zone
SFR,Single Family Residence,Residential,4.0,1.0,7,0,1.5,1212.0,4920,1918.0,11.0,No,0,No,No,No,0,No,0,No,,,652000,98529,67045,31484,0,2013-09-23,0,No,0.0,2013-09-23,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,803.0,1800,1900.0,10.0,No,0,No,No,No,0,No,0,No,,,410000,247431,74229,173202,224,2014-12-02,179500,Yes,84000.0,2014-12-02,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,924.0,3774,1923.0,4.0,No,0,No,No,No,0,No,0,No,,,333000,91110,27333,63777,0,2021-02-17,0,No,0.0,2021-02-17,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,934.0,4089,1938.0,,No,0,No,No,No,0,No,0,No,,,376000,135896,54358,81538,0,,0,,,,,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,776.0,4056,1942.0,1.0,No,0,No,No,No,0,No,0,No,,,515000,515000,154500,360500,664,2023-09-29,515000,Yes,0.0,2023-09-29,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,1210.0,2800,1914.0,15.0,No,0,No,No,No,0,No,0,No,,,1240000,828855,248656,580199,541,2009-08-07,655000,Yes,0.0,2009-08-07,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,905.0,3366,1927.0,15.0,No,0,No,No,No,0,No,0,No,,,488000,167668,50300,117368,146,2010-01-22,132500,Yes,432325.0,2010-01-22,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,660.0,1800,1910.0,13.0,No,0,No,No,No,0,No,0,No,,,566000,21392,12258,9134,0,2012-01-19,0,No,15000.0,2012-01-19,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,809.0,5980,1943.0,2.0,No,0,No,No,No,0,No,0,No,,,530400,530400,159120,371280,148,2022-11-02,120000,No,120000.0,2022-11-14,Correction Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,6,0,1.5,1165.0,6550,1945.0,7.0,No,0,No,No,No,0,No,0,No,,,915000,819891,245967,573924,631,2017-10-13,735000,Yes,0.0,2017-10-13,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.5,1831.0,2494,1908.0,28.0,No,0,No,No,No,0,No,0,No,,,640000,210424,63127,147297,0,1996-09-18,0,No,,1996-09-18,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,2.0,1625.0,5500,1965.0,9.0,No,0,No,No,No,0,No,0,No,,,745000,378728,113618,265110,66,2016-05-05,107000,No,0.0,2016-05-05,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1107.0,3800,1940.0,18.0,No,0,No,No,No,0,No,0,No,,,564770,564770,169431,395339,388,2006-08-03,430000,Yes,0.0,2006-08-03,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,2.0,7,0,2.0,2070.0,5400,1940.0,10.0,No,0,No,No,No,0,No,0,No,,,1440000,422959,126888,296071,0,2014-09-12,0,No,0.0,2014-09-12,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,8,0,2.0,2313.0,20155,1949.0,1.0,No,0,No,No,No,0,No,0,No,,,1499000,1077822,265254,812568,0,2024-06-18,0,No,660000.0,2024-06-18,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,1.0,9,0,1.0,1098.0,7504,1932.0,4.0,No,0,No,No,No,0,No,0,No,,,1005000,762327,228698,533629,0,2021-07-07,0,Yes,0.0,2021-07-07,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,2.0,8,0,1.0,1693.0,3080,1927.0,4.0,No,0,No,No,No,0,No,0,No,,,982000,853357,256007,597350,0,2021-06-03,0,No,750000.0,2021-06-03,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,6,0,1.0,1979.0,11303,1963.0,19.0,No,0,No,No,No,0,No,0,No,,,942000,113763,27960,85803,0,2005-08-04,0,No,,2005-08-04,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1024.0,3150,1912.0,10.0,No,0,No,No,No,0,No,0,No,,,1060000,948490,284547,663943,786,2014-10-02,805000,Yes,0.0,2014-10-02,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,2.0,1269.0,2375,1904.0,4.0,No,0,No,No,No,0,No,0,No,,,939161,939161,281748,657413,697,2020-12-18,885000,Yes,0.0,2020-12-18,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,872.0,1840,1924.0,4.0,No,0,No,No,No,0,No,0,No,,,589000,487843,146353,341490,0,2021-01-15,0,No,350000.0,2021-01-15,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.0,1698.0,8040,1971.0,10.0,No,0,No,No,No,0,No,0,No,,,1191000,1060440,318132,742308,0,2015-01-26,0,No,0.0,2015-01-26,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,6,0,2.0,1628.0,1625,1893.0,21.0,No,0,No,No,No,0,No,0,No,,,768000,432090,129627,302463,190,2003-11-10,310000,Yes,0.0,2003-11-10,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,984.0,3125,1900.0,2.0,No,0,No,No,No,0,No,0,No,,,652800,652800,195840,456960,650,2022-09-13,640000,Yes,0.0,2022-09-13,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,2.0,1864.0,3125,1905.0,27.0,No,0,No,No,No,0,No,0,No,,,707000,143892,33325,110567,0,1994-03-15,0,No,0.0,1997-10-28,Correction Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.0,1704.0,4120,1922.0,6.0,No,0,No,No,No,0,No,0,No,,,665000,568687,170606,398081,305,2018-09-11,520000,Yes,245000.0,2018-09-11,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,720.0,6120,1932.0,,No,0,No,No,No,0,No,0,No,,,439000,76197,46589,29608,0,1981-08-12,0,No,35000.0,1981-08-12,Grant Deed,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,5,0,1.0,1762.0,6000,1941.0,13.0,No,0,No,No,No,0,No,0,No,,,1096000,482895,144868,338027,199,2012-07-03,350000,Yes,720000.0,2012-07-03,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1020.0,5050,1937.0,3.0,No,0,No,No,No,0,No,0,No,,,728280,728280,218484,509796,686,2022-05-13,700000,No,0.0,2022-05-13,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1355.0,3290,1928.0,6.0,No,0,No,No,No,0,No,0,No,,,522000,420988,126296,294692,0,2019-02-05,0,No,370000.0,2019-02-05,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,2.0,6,0,2.0,2349.0,5368,1941.0,3.0,No,0,No,No,No,0,No,0,No,,,1352520,1352520,405756,946764,553,2022-06-06,1300000,Yes,0.0,2022-06-06,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1394.0,4005,1923.0,,No,0,No,No,No,0,No,0,No,,,1025000,309448,92834,216614,0,1991-06-14,0,Yes,0.0,1991-06-14,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,1.0,1064.0,4320,1906.0,2.0,No,0,No,No,No,0,No,0,No,,,540000,347992,104397,243595,0,2022-12-07,0,No,275000.0,2022-12-07,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,980.0,4000,1945.0,20.0,No,0,No,No,No,0,No,0,No,,,539000,188344,56503,131841,0,2005-03-07,0,No,125000.0,2005-03-07,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Townhouse,Residential,2.0,2.0,4,0,3.0,1350.0,740,2005.0,4.0,No,0,No,No,No,0,No,0,No,,,799083,799083,239725,559358,558,2020-12-18,753000,Yes,545727.0,2020-12-18,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,3.0,7,0,1.0,2040.0,9009,1951.0,1.0,No,0,No,No,No,0,No,0,No,,,1346000,1299970,389991,909979,0,2024-06-25,0,No,1400000.0,2024-06-25,Grant Deed,2025-07-16 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,967.0,3800,1942.0,,No,0,No,No,No,0,No,0,No,,,448000,173360,52008,121352,0,1992-01-14,0,No,0.0,1992-01-14,Grant Deed,2025-07-16 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,4.0,3.0,8,0,1.5,3570.0,11431,1997.0,5.0,No,0,No,No,No,0,No,0,No,,,1994000,1358802,406582,952220,0,2020-07-27,0,No,1071000.0,2020-07-27,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1092.0,4500,1912.0,23.0,No,0,No,No,No,0,No,0,No,,,509000,241962,72677,169285,0,2001-11-19,0,No,164000.0,2001-11-19,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,5.0,3.0,10,0,2.0,3369.0,9491,1971.0,0.0,No,0,No,No,No,0,No,0,No,,,1388000,1310422,373536,936886,0,2024-10-02,0,No,0.0,2024-10-02,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,1212.0,3762,1925.0,15.0,No,0,No,No,No,0,No,0,No,,,701000,52160,26200,25960,0,2009-08-06,0,No,,2009-08-06,Intrafamily Transfer,2025-07-16 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.5,2301.0,4000,1917.0,2.0,No,0,No,No,No,0,No,0,No,,,994500,994500,298350,696150,424,2023-05-16,975000,Yes,0.0,2023-05-16,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,5,0,1.0,1095.0,6390,1945.0,6.0,No,0,No,No,No,0,No,0,No,,,783000,738200,221460,516740,616,2018-08-17,675000,Yes,443000.0,2018-08-17,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.0,1370.0,4700,1964.0,13.0,No,0,No,No,No,0,No,0,No,,,824000,101372,15620,85752,0,2012-02-16,0,No,,2012-02-16,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,864.0,3500,1923.0,5.0,No,0,No,No,No,0,No,0,No,,,418000,169751,50925,118826,0,2019-10-11,0,No,0.0,2019-10-11,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,887.0,4560,1908.0,15.0,No,0,No,No,No,0,No,0,No,,,723000,282597,84779,197818,254,2010-07-20,225000,Yes,160000.0,2010-07-20,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,3,0,1.0,936.0,9150,1974.0,27.0,No,0,No,No,No,0,No,0,No,,,900000,388615,116584,272031,0,1997-11-13,0,No,,1997-11-13,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,4.0,8,0,2.0,3844.0,13225,1994.0,2.0,No,0,No,No,No,0,No,0,No,,,2166000,1799514,531935,1267579,0,2022-11-21,0,No,0.0,2022-11-21,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,1.0,5.0,3,0,1.0,644.0,4320,1915.0,9.0,No,0,No,No,No,0,No,0,No,,,674000,25921,15317,10604,0,2015-08-03,0,No,,2015-08-03,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,2.0,6,0,2.0,1724.0,6150,1944.0,16.0,No,0,No,No,No,0,No,0,No,,,901000,467098,140129,326969,215,2009-04-29,370000,Yes,,2009-04-29,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1044.0,4400,1922.0,1.0,No,0,No,No,No,0,No,0,No,,,434000,100985,30295,70690,0,2024-04-15,0,No,0.0,2024-04-15,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1042.0,4800,1906.0,0.0,No,0,No,No,No,0,No,0,No,,,459000,348167,104450,243717,0,2025-02-24,0,No,0.0,2025-02-24,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1094.0,5320,1924.0,3.0,No,0,No,No,No,0,No,0,No,,,449000,198408,59522,138886,0,2022-02-17,0,No,0.0,2022-02-17,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,3.0,1.0,7,0,1.5,1841.0,7050,1937.0,8.0,No,0,No,No,No,0,No,0,No,,,565000,331690,99507,232183,0,2016-11-29,0,No,0.0,2016-11-29,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,1.0,1598.0,7007,1930.0,6.0,No,0,No,No,No,0,No,0,No,,,980000,691023,207307,483716,0,2018-10-11,0,No,575000.0,2018-10-11,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,1.0,1195.0,4800,1921.0,,No,0,No,No,No,0,No,0,No,,,553000,107523,66834,40689,0,1998-06-16,0,No,47500.0,1998-06-16,Grant Deed,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,4.0,2.0,8,0,1.0,1134.0,4056,1942.0,21.0,No,0,No,No,No,0,No,0,No,,,560000,92878,24414,68464,0,2003-09-11,0,No,0.0,2003-09-11,Intrafamily Transfer,2025-07-16 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,5.0,3.0,6,0,2.0,1464.0,3033,1913.0,5.0,No,0,No,No,No,0,No,0,No,,,674000,652645,192672,459973,0,2019-10-16,0,Yes,0.0,2019-10-16,Grant Deed,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,2.0,1542.0,5000,1900.0,21.0,No,0,No,No,No,0,No,0,No,,,595000,57689,39421,18268,0,1994-03-17,0,No,0.0,2004-01-13,Correction Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,3.0,8,0,2.0,1935.0,4810,1911.0,2.0,No,0,No,No,No,0,No,0,No,,,1351500,1351500,405450,946050,685,2023-03-03,1325000,Yes,515000.0,2023-03-03,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,2.0,1878.0,2916,1989.0,1.0,No,0,No,No,No,0,No,0,No,,,1481428,1481428,444428,1037000,899,2024-06-11,1688000,Yes,1302000.0,2024-06-11,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,6,0,1.5,1177.0,2166,2002.0,20.0,No,0,No,No,No,0,No,0,No,,,505000,415676,124621,291055,259,2005-04-01,304500,Yes,0.0,2005-04-01,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,925.0,2975,1926.0,4.0,No,0,No,No,No,0,No,0,No,,,562435,562435,168730,393705,573,2021-06-16,530000,Yes,0.0,2021-06-16,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,8,0,,3148.0,55321,1976.0,4.0,Yes,0,No,No,No,0,No,0,No,,,1717000,842177,306246,535931,0,2021-06-25,0,No,0.0,2021-06-25,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,3.0,11,0,2.0,2610.0,7310,1980.0,4.0,No,0,No,No,No,0,No,0,No,,,1538740,1538740,461622,1077118,556,2020-10-08,1450000,Yes,0.0,2020-10-08,Grant Deed,2025-07-24 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,930.0,3300,1925.0,18.0,No,0,No,No,No,0,No,0,No,,,466000,214191,64257,149934,0,2007-07-13,0,No,145000.0,2007-07-13,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1125.0,3150,1926.0,14.0,No,0,No,No,No,0,No,0,No,,,459000,93469,25622,67847,61,2011-01-31,68500,Yes,324542.0,2011-01-31,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1126.0,5084,1925.0,15.0,No,0,No,No,No,0,No,0,No,,,457000,196141,58842,137299,138,2010-02-17,155000,Yes,0.0,2010-02-17,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,7,0,1.0,1409.0,5800,1927.0,3.0,No,0,No,No,No,0,No,0,No,,,624240,624240,187272,436968,0,2022-04-04,0,Yes,0.0,2022-04-04,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,2.0,8,0,2.0,2663.0,7749,2001.0,15.0,No,0,No,No,No,0,No,0,No,,,1805000,1385645,415693,969952,411,2010-04-09,1095000,Yes,999000.0,2010-04-09,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.5,1631.0,4500,1924.0,7.0,No,0,No,No,No,0,No,0,No,,,1111000,214920,163908,51012,0,2017-12-07,0,No,,2017-12-07,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,2.0,1528.0,2021,1999.0,8.0,No,0,No,No,No,0,No,0,No,,,753000,257156,75745,181411,0,2016-11-16,0,No,200000.0,2016-11-16,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1137.0,3306,1912.0,1.0,No,0,No,No,No,0,No,0,No,,,950000,950000,285000,665000,0,2023-08-08,0,Yes,0.0,2023-08-08,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,706.0,6250,1918.0,16.0,No,0,No,No,No,0,No,0,No,,,476000,119678,35853,83825,0,2008-10-31,0,No,95000.0,2008-10-31,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,810.0,2500,1900.0,4.0,No,0,No,No,No,0,No,0,No,,,604000,522251,156675,365576,0,2021-01-04,0,No,450000.0,2021-01-04,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,6,0,1.0,1049.0,5408,1943.0,1.0,No,0,No,No,No,0,No,0,No,,,575000,575000,172500,402500,198,2023-08-17,208000,Yes,0.0,2023-08-17,Grant Deed,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,1022.0,5075,1924.0,9.0,No,0,No,No,No,0,No,0,No,,,470000,336561,100968,235593,284,2015-09-18,290000,Yes,184000.0,2015-09-18,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.5,1833.0,5400,1947.0,,No,0,No,No,No,0,No,0,No,,,934000,159173,60090,99083,0,1975-10-29,0,No,,1975-10-29,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,880.0,5076,1941.0,15.0,No,0,No,No,No,0,No,0,No,,,766000,464411,139323,325088,417,2010-03-09,367000,Yes,511000.0,2010-03-09,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,8,0,1.5,2398.0,9855,1904.0,2.0,No,0,No,No,No,0,No,0,No,,,1228000,360526,211679,148847,628,2022-11-02,1505000,Yes,0.0,2022-11-02,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1352.0,4000,1902.0,7.0,No,0,No,No,No,0,No,0,No,,,684000,176390,52917,123473,0,2017-10-19,0,No,0.0,2017-10-19,Grant Deed,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1259.0,3300,1912.0,3.0,No,0,No,No,No,0,No,0,No,,,744000,43506,24998,18508,0,2022-03-23,0,No,0.0,2022-03-23,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,2.0,6,0,1.0,1608.0,6328,1962.0,6.0,No,0,No,No,No,0,No,0,No,,,1128000,97831,32450,65381,0,2018-09-14,0,No,0.0,2018-09-14,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,4,0,1.0,1056.0,6250,1983.0,,No,0,No,No,No,0,No,0,No,,,483000,134667,22375,112292,0,1983-02-14,0,Yes,,1983-02-14,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1083.0,4000,1910.0,2.0,No,0,No,No,No,0,No,0,No,,,1076100,1076100,322830,753270,974,2022-08-12,1055000,Yes,792000.0,2022-08-12,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1016.0,4305,1937.0,23.0,No,0,No,No,No,0,No,0,No,,,571000,383783,115135,268648,261,2002-05-14,265000,Yes,,2002-05-14,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,3,0,1.0,614.0,1320,1916.0,7.0,No,0,No,No,No,0,No,0,No,,,588000,519473,155842,363631,774,2018-07-03,475000,Yes,120200.0,2018-07-03,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.0,1659.0,11592,1962.0,,No,0,No,No,No,0,No,0,No,,,1007000,296675,100869,195806,0,1988-06-08,0,No,0.0,1988-06-08,Deed Of Trust,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,4,0,1.0,1232.0,2800,1923.0,18.0,No,0,No,No,No,0,No,0,No,,,676000,398840,119652,279188,0,2006-12-18,0,No,0.0,2006-12-18,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1150.0,4880,1928.0,7.0,No,0,No,No,No,0,No,0,No,,,518707,518707,155612,363095,0,2018-04-02,0,No,,2018-04-02,Quit Claim Deed,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,2.0,1469.0,4700,1958.0,10.0,No,0,No,No,No,0,No,0,No,,,573000,400015,95438,304577,163,2015-05-27,240000,Yes,0.0,2015-05-27,Grant Deed,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,857.0,5720,1957.0,17.0,No,0,No,No,No,0,No,0,No,,,652000,431621,129486,302135,0,2008-07-25,0,No,0.0,2008-07-25,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,776.0,4420,1944.0,8.0,No,0,No,No,No,0,No,0,No,,,524000,122746,36824,85922,0,2017-06-08,0,No,97000.0,2017-06-08,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,3.0,2.0,5,0,1.0,1210.0,6250,1895.0,5.0,No,0,No,No,No,0,No,0,No,,,636000,299827,89885,209942,0,2020-07-08,0,No,0.0,2020-07-08,Affidavit Of Death,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,898.0,3800,1943.0,16.0,No,0,No,No,No,0,No,0,No,,,431000,146441,43932,102509,129,2009-03-10,116000,No,116000.0,2009-03-10,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,984.0,4240,1941.0,19.0,No,0,No,No,No,0,No,0,No,,,448000,88172,43106,45066,0,2006-05-16,0,No,,2006-05-16,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1182.0,3500,1924.0,4.0,No,0,No,No,No,0,No,0,No,,,668555,668555,200566,467989,533,2021-02-10,630000,Yes,400000.0,2021-02-10,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
